,Station ID,XCNAQ666,XCNAQ665,XCNAQ667,XCNAQ657,XCNAQ658,XCNAQ659,XCNAQ660,XCNAQ663,XCNAQ661,XCNAQ664,XCNAQ662,XCNAQ114,XCNAQ654,XCNAQ653,XCNAQ655,XCNAQ656,XCNAQ1768,CN_1136A,CN_1132A,CN_1139A,CN_1133A,CN_1129A,CN_1138A,CN_1130A,CN_1140A,CN_1134A,CN_1137A,CN_1131A,CN_1135A,XCNAQ125,XCNAQ126,XCNAQ124,XCNAQ128,XCNAQ127,XCNAQ121,XCNAQ118,XCNAQ120,XCNAQ458,XCNAQ119,XCNAQ671,XCNAQ672,XCNAQ648,XCNAQ645,XCNAQ647,XCNAQ646,XCNAQ651,XCNAQ652,XCNAQ649,XCNAQ650,XCNAQ668,XCNAQ669,XCNAQ670,XCNAQ117,XCNAQ115,XCNAQ113,XCNAQ116,XCNAQ456
0,Latitude,45.8194,45.7677,45.8309,47.7222,47.7316,48.4658,46.8025,46.8031,46.8267,46.7588,46.7975,47.3858,46.6190,46.6572,46.6462,46.5888,48.2754,45.7262,45.7222,45.9819,45.7733,45.7550,45.6100,45.8167,45.6841,45.7667,45.7478,45.5422,45.7319,46.0347,46.3991,46.5775,46.6218,46.5280,44.5782,44.6104,44.5610,44.5462,44.5952,46.6384,46.6527,45.2978,45.2924,45.2948,45.3050,47.3489,47.3382,47.3349,47.2753,50.2486,50.2391,50.2538,47.3386,47.3227,47.3636,47.2030,47.2988
1,Longitude,130.8625,131.0032,130.9467,128.8736,128.9094,129.4942,130.2718,130.3648,130.3961,130.3794,130.3257,123.6000,131.1651,131.1638,131.1516,131.1572,124.2806,126.6441,126.5990,126.6106,126.6890,126.5420,126.6150,126.5610,126.6206,126.6350,126.5930,126.9790,126.6850,124.8354,124.8847,125.1386,124.8648,125.1120,129.6115,129.6459,129.6100,129.6386,129.5902,126.9934,126.9636,130.9298,130.9620,131.0103,130.9817,130.3172,130.1097,130.2658,130.2610,127.4961,127.5044,127.4143,123.9305,123.9483,123.9305,123.6261,123.9450
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
32,2013/01/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,254.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,232.0000,258.9565,178.2174,275.8182,219.1304,191.5455,272.2727,257.6364,313.2609,266.3913,281.4091,321.6087,241.8333,189.8750,211.9545,169.8750,69.5000,196.0000,112.1250,203.4783,-99999.0000,54.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,187.9167,32.5417,149.0417,126.7500,-99999.0000
33,2013/01/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,157.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,213.3333,227.6818,187.1000,230.2609,198.0952,189.5000,204.8571,256.3125,261.4545,235.8636,168.7727,-99999.0000,251.9565,161.4783,187.5263,139.0000,37.6500,196.0000,222.7826,212.5238,-99999.0000,43.0435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,116.7917,22.2083,111.0417,104.1667,-99999.0000
34,2013/02/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.7000,63.2000,74.1667,56.5909,64.6522,54.7826,-99999.0000,60.2500,55.9130,77.1364,80.7368,97.8333,41.0000,52.4000,34.8235,24.8750,109.1250,139.5833,48.1739,-99999.0000,36.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.9583,30.8750,44.5417,61.4583,-99999.0000
35,2013/02/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.9583,71.2273,55.1500,78.0435,44.3182,50.0000,42.5238,-99999.0000,61.7917,-99999.0000,71.0435,79.7059,93.2917,33.7917,-99999.0000,15.0500,17.4167,54.5833,101.6667,38.2174,-99999.0000,31.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.8333,30.9583,39.4583,67.2917,-99999.0000
36,2013/02/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,100.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,125.9545,146.6875,113.7500,-99999.0000,125.7000,120.7619,106.6190,-99999.0000,-99999.0000,-99999.0000,81.8261,147.7500,-99999.0000,48.7917,43.0000,25.2917,45.4583,93.5833,154.2500,74.0833,-99999.0000,45.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.7083,52.8750,43.9167,82.5000,-99999.0000
37,2013/02/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,117.5000,125.1364,107.1579,125.7391,93.1500,107.8095,93.8261,143.4000,128.1739,-99999.0000,111.8571,142.4286,-99999.0000,53.0417,50.0909,35.6667,36.5000,33.8333,82.3750,33.8333,-99999.0000,31.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.5417,44.6667,36.5417,80.0870,-99999.0000
38,2013/02/05 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,120.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,159.5217,181.2727,164.0476,188.2917,137.7000,163.2778,142.7619,197.6190,191.2083,183.6000,186.4762,213.2353,-99999.0000,109.3333,112.2500,71.7083,46.3750,32.0000,43.0417,113.0455,-99999.0000,44.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.4167,76.8750,69.2083,79.0833,-99999.0000
39,2013/02/06 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,127.7083,139.0833,124.3000,149.6522,101.8095,121.5217,111.0870,149.5455,131.2500,91.4118,161.8333,154.3000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
40,2013/02/07 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,147.7778,128.0000,114.8421,138.7727,99.5455,119.2222,104.4545,132.5909,128.6818,119.1818,120.4444,118.3333,50.6500,39.2083,30.4375,20.0417,11.9167,18.0417,78.3750,47.6818,-99999.0000,44.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.7500,33.7391,47.6250,31.8333,-99999.0000
41,2013/02/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,130.0000,146.1250,103.3684,145.1111,100.6190,128.0000,98.9545,163.7333,151.9091,150.7273,149.6364,150.6000,143.0000,49.8333,53.2083,28.6250,19.1250,15.9167,120.1667,57.7917,-99999.0000,32.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.1250,39.3750,48.0417,44.1667,-99999.0000
42,2013/02/09 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,191.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,221.5000,290.9545,196.5625,273.2000,138.7778,220.7273,226.4762,208.1053,279.2632,229.3529,191.7083,274.3810,256.4583,150.7917,149.1250,124.5833,30.0833,14.0000,168.1667,129.4167,-99999.0000,66.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,161.0417,133.1667,129.1250,112.4167,-99999.0000
43,2013/02/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,188.7500,220.5714,205.8889,194.5217,202.8095,229.8947,177.3810,282.4545,212.0000,197.6667,321.6316,230.5455,152.7500,80.2500,97.7273,51.6250,47.6667,22.4583,159.5417,166.1667,-99999.0000,53.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,102.2083,50.2500,68.4583,67.6250,-99999.0000
44,2013/02/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.6522,139.3333,117.2083,146.4583,110.7826,129.6250,114.0000,143.2083,172.0417,161.5000,103.1250,159.1250,105.7917,68.9583,78.5500,58.2083,32.8750,20.5833,106.2500,162.0000,-99999.0000,56.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.8750,48.0000,49.5000,89.3333,-99999.0000
45,2013/02/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,130.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,127.5909,149.1364,139.0870,147.3333,121.1304,149.7917,123.4583,145.1579,171.8333,169.5217,127.7917,173.2500,124.2917,72.8750,77.3478,61.8750,44.7917,35.7083,104.9583,162.0000,-99999.0000,63.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,120.2500,88.8333,116.2083,121.4583,-99999.0000
46,2013/02/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,91.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.7083,80.5652,64.7917,92.8333,58.6957,70.1667,61.5217,92.3158,86.8750,95.2500,100.6957,108.5833,68.2917,43.4583,52.4286,35.5417,30.0833,38.1250,174.7083,162.0000,-99999.0000,57.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.5417,60.9167,71.3750,66.9583,-99999.0000
47,2013/02/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.6957,102.4286,84.7222,110.4444,79.4091,75.1429,68.6667,110.3158,93.8182,100.7500,109.5217,127.9524,130.3333,38.3333,46.1000,21.5417,24.5833,29.1250,141.7500,162.0000,-99999.0000,58.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.5000,33.7500,60.2083,50.2500,-99999.0000
48,2013/02/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,111.8696,130.1739,119.6190,112.2941,101.3913,103.7273,98.6522,144.7917,110.8571,114.5833,128.6667,138.3913,119.3333,46.1250,46.8182,24.8333,24.4583,40.8750,43.3333,91.7500,-99999.0000,44.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.4583,34.0417,49.3333,51.0833,-99999.0000
49,2013/02/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,101.8261,108.5652,108.6087,120.2500,80.5217,86.2083,90.9474,94.3636,133.5652,124.6087,73.3913,127.8696,83.8333,71.0417,68.3333,46.8333,29.5000,35.8333,45.1667,94.5217,-99999.0000,40.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.2500,41.6667,74.8333,73.5000,-99999.0000
50,2013/02/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,90.5500,108.8750,85.4783,105.2500,-99999.0000,86.3750,76.7917,93.2609,112.4583,92.7273,88.3478,105.1579,84.0833,61.5000,57.6471,30.2083,28.9167,36.6087,40.6250,102.0417,-99999.0000,77.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.6250,31.2917,56.6667,47.2083,-99999.0000
51,2013/02/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.3913,74.9000,60.9333,68.8571,-99999.0000,60.5909,48.0526,83.8421,60.1905,54.5455,91.3684,84.0000,-99999.0000,31.1250,-99999.0000,15.8750,38.2917,29.8333,71.8750,36.1304,-99999.0000,44.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.6667,22.5417,43.5000,35.6667,-99999.0000
52,2013/02/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.4545,-99999.0000,52.4737,69.8696,-99999.0000,51.2727,43.2105,69.3158,51.3684,48.6667,67.4348,74.4211,-99999.0000,27.8333,-99999.0000,12.6667,-99999.0000,26.2174,90.8750,46.1667,-99999.0000,75.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.8333,22.2083,48.6250,20.5000,-99999.0000
53,2013/02/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.2917,91.6818,65.2609,85.2500,-99999.0000,66.6087,50.4091,81.6190,60.3333,68.9565,80.9091,98.8182,-99999.0000,29.6250,-99999.0000,15.5000,26.1667,42.5417,135.2500,34.3478,-99999.0000,59.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.9583,32.5833,39.6250,47.1250,-99999.0000
54,2013/02/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,112.1739,130.9091,100.2727,135.5500,-99999.0000,114.5652,92.6957,143.4737,128.9130,131.7826,123.1579,137.3913,-99999.0000,41.4167,47.3333,20.1250,29.7917,31.6667,108.2632,56.6818,-99999.0000,66.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.1304,29.3478,38.1304,58.8696,-99999.0000
55,2013/02/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.3889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.6087,69.9583,51.0000,87.5833,-99999.0000,59.0870,50.8182,83.6087,71.1250,66.5417,76.6667,89.6667,70.8000,32.5556,-99999.0000,12.0000,3.1667,28.2222,-99999.0000,52.7778,-99999.0000,82.6111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.6111,25.3333,40.1111,46.0000,-99999.0000
56,2013/02/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.4167,54.3913,60.0000,66.9583,-99999.0000,58.8095,46.2609,64.2083,51.3750,49.3043,73.2381,64.7273,-99999.0000,29.7917,-99999.0000,30.9167,2.2917,37.7500,-99999.0000,51.5217,-99999.0000,64.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.5714,24.6250,39.2917,30.7083,-99999.0000
57,2013/02/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,178.1111,168.0667,204.7778,211.2353,-99999.0000,234.0500,177.5500,227.6316,141.0526,-99999.0000,167.2105,-99999.0000,-99999.0000,77.1250,-99999.0000,41.2917,1.7917,30.5833,-99999.0000,53.3750,-99999.0000,83.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.2500,55.7083,70.1250,54.0417,-99999.0000
58,2013/02/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.9545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,127.7083,150.3750,116.8636,139.7619,-99999.0000,127.5217,108.0476,163.8696,165.4783,148.8421,118.3810,157.2083,469.8571,66.4167,68.9500,39.5417,3.9167,42.9565,-99999.0000,55.3043,-99999.0000,69.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.4545,33.2273,64.5909,99.8182,-99999.0000
59,2013/02/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.9000,157.2381,112.7222,132.6250,-99999.0000,144.1364,101.8636,155.9048,161.4091,156.7619,125.0000,138.8333,-99999.0000,65.3750,57.0870,46.7500,3.6250,21.5417,-99999.0000,-99999.0000,-99999.0000,99.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.1667,50.5652,101.2500,100.2500,-99999.0000
60,2013/02/27 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.0000,88.2609,67.3636,88.6818,-99999.0000,65.5000,60.7500,79.2083,94.3913,83.7778,68.9583,97.6250,-99999.0000,44.8095,58.6471,29.6190,4.0000,23.7000,-99999.0000,-99999.0000,-99999.0000,129.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.4500,42.1000,44.8000,66.2857,-99999.0000
61,2013/02/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.6818,96.7391,70.6316,98.4583,-99999.0000,84.7222,82.7273,92.0833,110.1111,106.0625,72.8182,103.2500,-99999.0000,67.6957,59.8182,40.3478,3.0870,42.3333,54.8889,-99999.0000,-99999.0000,70.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.3750,59.0417,77.3913,59.9583,-99999.0000
62,2013/03/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.5833,57.2500,58.6667,73.4583,-99999.0000,55.4762,44.8750,74.6250,63.6250,50.6522,81.3333,70.4167,-99999.0000,33.9583,-99999.0000,18.2083,2.5833,-99999.0000,69.9583,-99999.0000,-99999.0000,38.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.6667,23.0417,17.8750,37.9167,-99999.0000
63,2013/03/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.5833,99.4545,85.6667,106.2174,-99999.0000,82.2727,84.5263,103.0000,87.5909,87.1176,97.7619,104.4737,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
64,2013/03/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,158.8636,182.1579,-99999.0000,190.2105,-99999.0000,141.5909,158.9474,168.2381,189.6667,187.3889,143.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
65,2013/03/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,136.3750,168.4583,152.3043,152.1905,-99999.0000,130.8333,135.0833,181.8333,185.4583,172.1250,154.4783,179.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
