,Station ID,XCNAQ240,XCNAQ877,XCNAQ879,XCNAQ878,XCNAQ875,XCNAQ236,XCNAQ2797,XCNAQ468,XCNAQ469,XCNAQ2798,XCNAQ241,XCNAQ238,XCNAQ470,XCNAQ222,XCNAQ223,XCNAQ239,XCNAQ224,XCNAQ1267,XCNAQ1268,XCNAQ2799,XCNAQ1269,XCNAQ471,XCNAQ472,XCNAQ244,XCNAQ242,XCNAQ872,XCNAQ874,XCNAQ870,XCNAQ871,XCNAQ873,XCNAQ447,XCNAQ231,XCNAQ232,XCNAQ234,XCNAQ233,XCNAQ235,XCNAQ230,XCNAQ869,XCNAQ866,XCNAQ868,XCNAQ867,XCNAQ865,XCNAQ228,XCNAQ226,XCNAQ361,XCNAQ227,XCNAQ225,XCNAQ229,XCNAQ362,XCNAQ882,XCNAQ881,XCNAQ880,XCNAQ221,XCNAQ857,XCNAQ856,XCNAQ855,XCNAQ858,XCNAQ859,XCNAQ243,XCNAQ844,XCNAQ847,XCNAQ848,XCNAQ846,XCNAQ849,XCNAQ845,XCNAQ851,XCNAQ852,XCNAQ850,XCNAQ854,XCNAQ853,XCNAQ862,XCNAQ863,XCNAQ864,XCNAQ861,XCNAQ860,CN_1340A,CN_1342A,CN_1344A,CN_1343A,CN_1338A,CN_1341A,CN_1335A,CN_1339A,CN_1337A,CN_1336A,XCNAQ220
0,Latitude,29.3538,27.7314,27.7044,27.7569,27.7250,29.4730,29.4758,29.4740,29.3578,29.4402,29.4251,29.3678,29.3550,29.0411,29.0246,29.3575,28.9703,29.0244,29.0381,29.1456,29.0239,29.3547,29.1389,29.1242,29.3150,27.5342,27.5830,27.5733,27.5444,27.5578,27.9958,27.8336,27.8244,27.8667,27.8528,27.8867,27.8381,26.4519,26.4214,26.4364,26.2331,26.2081,27.8159,27.8403,27.9153,27.8614,27.8728,27.9119,27.9164,28.2675,28.3169,28.2558,29.0755,28.5600,28.5808,28.6428,28.6047,28.5819,29.1425,26.9089,26.8733,26.8919,26.8956,26.9056,26.9258,27.2317,27.2582,27.3033,27.2272,27.2537,25.8179,25.8070,25.7759,25.8226,25.9061,28.2597,28.1178,28.3586,28.1308,28.1900,28.1944,28.2325,28.1442,28.2053,28.2189,29.0173
1,Longitude,113.0019,112.0194,111.9892,111.9561,111.9975,113.2772,113.2621,113.2700,113.1094,112.9943,113.1493,113.1772,113.2117,111.6680,111.7045,113.1091,111.6975,111.7044,111.6794,111.7158,111.6753,110.5594,110.4800,110.4697,110.4417,109.9792,110.0394,109.9333,109.9453,109.9972,113.1817,113.2510,113.1350,113.1670,113.1300,113.0950,113.1430,111.5989,111.6156,111.5992,111.6236,111.6217,112.9227,112.9118,113.0048,112.9433,112.8937,112.9074,112.4876,109.6958,109.7325,109.6414,111.7300,112.3439,112.3458,112.4067,112.3347,112.3744,110.4888,112.5328,112.6197,112.6006,112.6211,112.5664,112.6194,111.4733,111.4908,111.5239,111.4328,111.4503,113.0119,113.0383,113.0348,113.0116,113.0073,112.9792,112.9844,112.9958,112.8908,112.9394,113.0014,113.0833,112.9956,113.0792,112.8872,111.6862
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1901,2018/03/14 00:00:00,51.2609,49.2500,46.7500,43.1579,57.7917,-99999.0000,50.8000,50.8000,56.1667,51.2609,61.0000,52.5455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.7917,52.9167,54.6250,-99999.0000,56.2727,52.6522,62.4545,75.9167,49.5417,59.6667,94.3750,45.5556,64.0000,86.7083,48.4737,43.1739,53.2273,54.0455,51.7619,48.0476,55.4000,45.9524,-99999.0000,-99999.0000,36.0000,35.0952,46.4500,54.2000,43.9048,50.0909,50.5000,49.8696,54.6250,95.4167,79.0833,54.5263,-99999.0000,55.3750,55.0000,60.8947,34.4583,36.0000,-99999.0000,49.2500,54.5714,55.4545,46.2500,48.8421,57.6667,57.0870,41.9474,37.6316,54.2381,72.9167,69.2917,43.0417,37.1250,57.1304,31.9167,56.5263,51.2667,-99999.0000,53.0500,57.5882,57.5000,58.7895,-99999.0000,-99999.0000,46.6667,-99999.0000
1902,2018/03/15 00:00:00,68.2273,69.9167,69.9583,56.5909,83.6522,-99999.0000,69.4762,69.4762,78.5000,68.2273,93.0000,64.9167,65.9130,-99999.0000,-99999.0000,-99999.0000,87.8571,85.0000,91.6667,-99999.0000,100.4444,69.6667,67.8421,63.4167,58.5217,98.8333,108.4583,55.5455,100.3333,106.5000,51.0870,36.6500,80.0000,82.2609,75.9048,55.0000,79.7826,66.0000,72.2727,-99999.0000,60.8696,46.3333,65.2727,75.7000,51.7143,69.6522,75.1500,70.5652,47.6818,97.2083,78.4091,47.7500,-99999.0000,74.1250,81.1579,71.0476,45.7500,67.1250,-99999.0000,52.0500,62.0435,59.9583,60.2083,56.0000,66.3750,60.7500,63.3810,46.7368,51.5789,59.2917,66.8750,40.7273,31.7083,50.0000,27.2500,70.9565,67.0417,59.3913,74.8333,65.0435,80.8750,70.6667,50.4118,73.5652,64.7619,-99999.0000
1903,2018/03/16 00:00:00,54.6250,57.0000,64.9167,48.6250,40.8261,-99999.0000,63.0435,63.0435,84.0417,54.6250,71.9583,53.9583,56.5000,-99999.0000,-99999.0000,-99999.0000,72.6250,67.1250,69.1739,63.7500,-99999.0000,74.2083,65.4583,68.9565,66.5000,58.8333,80.5000,48.5625,70.3333,72.7083,90.2500,97.2083,97.2083,102.3333,93.1667,85.8750,99.9583,69.9565,67.3889,-99999.0000,60.6667,58.9545,65.5000,78.0000,77.3750,68.0625,-99999.0000,68.2353,76.6667,71.0000,61.8333,56.2609,63.7500,88.2083,77.3333,76.5833,52.1667,66.5000,-99999.0000,-99999.0000,59.7222,48.3913,55.2273,56.1000,52.2609,47.8500,46.8571,40.8000,40.7273,49.7500,75.3333,51.7917,41.7391,65.2917,41.4167,-99999.0000,62.0455,58.8421,60.0000,-99999.0000,-99999.0000,74.9500,-99999.0000,-99999.0000,54.6667,-99999.0000
1904,2018/03/17 00:00:00,40.6471,38.7273,43.7826,29.0000,31.6667,-99999.0000,-99999.0000,-99999.0000,49.4545,40.6471,44.5833,39.6667,42.6250,-99999.0000,-99999.0000,-99999.0000,26.5909,27.1818,26.3889,21.7619,31.4583,25.5500,-99999.0000,28.8095,14.1053,29.0625,43.7500,33.1053,47.7917,40.8333,35.6667,30.6818,44.7500,39.3750,41.7500,33.3889,44.8333,46.2917,-99999.0000,-99999.0000,30.3636,26.4545,-99999.0000,-99999.0000,36.5000,-99999.0000,-99999.0000,-99999.0000,51.4167,36.3913,35.2917,-99999.0000,21.7619,46.2917,47.2105,61.0833,33.3750,35.9167,-99999.0000,-99999.0000,-99999.0000,46.2917,45.1579,-99999.0000,43.4348,37.3043,32.7619,25.0625,31.8750,39.7917,67.3333,44.4167,38.2273,45.7727,54.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
1905,2018/03/18 00:00:00,-99999.0000,14.3333,-99999.0000,21.0870,16.6087,-99999.0000,-99999.0000,-99999.0000,32.5833,-99999.0000,38.7917,-99999.0000,31.4211,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.5833,-99999.0000,23.7273,15.2941,12.3889,25.7083,15.8824,21.1250,27.6667,-99999.0000,12.1111,15.1304,17.1364,15.5263,-99999.0000,16.0000,26.2500,-99999.0000,-99999.0000,26.2500,29.1739,15.9333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.5000,28.8125,23.2083,14.0000,-99999.0000,41.7500,46.0417,54.3333,28.5833,28.6000,-99999.0000,10.4375,-99999.0000,15.7826,14.0000,26.8500,14.6111,13.5455,14.0000,14.8824,15.0000,19.0000,64.3333,43.2500,32.5833,47.8636,28.0417,-99999.0000,11.3500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000
1906,2018/03/19 00:00:00,60.2353,26.2632,29.3478,19.7500,26.0435,-99999.0000,-99999.0000,-99999.0000,66.7059,60.2353,64.8095,50.3000,60.1500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.2917,44.9333,42.0455,19.4375,32.6190,47.8333,29.4500,39.4348,46.8333,45.4000,38.6667,45.9583,43.2500,42.5000,-99999.0000,41.3182,39.1905,-99999.0000,-99999.0000,17.3158,20.9444,-99999.0000,-99999.0000,37.8571,-99999.0000,-99999.0000,-99999.0000,46.0000,45.3913,40.6957,-99999.0000,-99999.0000,72.5417,77.2500,81.2381,51.6522,55.0833,-99999.0000,-99999.0000,-99999.0000,23.3182,23.7333,-99999.0000,21.1176,17.1765,-99999.0000,22.1500,17.8000,25.6250,36.2917,16.7917,14.1765,26.2083,12.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
1907,2018/03/20 00:00:00,60.2500,54.4167,60.9565,40.6087,67.8750,-99999.0000,-99999.0000,-99999.0000,75.7143,60.2500,74.9583,54.6522,44.7778,-99999.0000,-99999.0000,-99999.0000,57.0000,-99999.0000,70.4737,-99999.0000,-99999.0000,46.8333,57.3529,60.3182,44.0833,57.8333,83.8261,-99999.0000,61.2500,72.3750,62.8947,38.3333,65.8750,66.5833,68.4762,67.7826,68.8333,46.9130,-99999.0000,-99999.0000,-99999.0000,40.3750,-99999.0000,64.1250,55.2174,-99999.0000,-99999.0000,-99999.0000,61.8750,64.2917,63.7500,44.7333,-99999.0000,89.1250,86.9583,93.7391,60.9167,66.8333,-99999.0000,-99999.0000,63.3529,45.6667,53.5294,-99999.0000,47.3684,44.8235,42.1111,35.7333,-99999.0000,48.3125,61.0417,37.2083,-99999.0000,42.8636,30.7917,-99999.0000,50.2667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.7500,-99999.0000,81.8000,-99999.0000,-99999.0000
1908,2018/03/21 00:00:00,70.4167,137.5833,106.3333,69.8750,129.9167,-99999.0000,75.1667,75.1667,86.9583,70.4167,82.3636,68.2083,67.9167,-99999.0000,-99999.0000,-99999.0000,51.1250,53.3043,51.9545,44.6190,53.9167,43.0000,49.2000,54.5417,37.0455,83.0000,92.5833,69.4500,64.3125,96.0417,86.5833,67.9583,115.5417,123.5217,117.3478,133.2174,118.3333,70.2500,61.5500,63.5833,58.7000,57.0417,83.8182,96.5238,91.8333,92.1818,84.4118,85.4706,61.7826,85.1667,69.8333,49.1667,44.6190,78.8333,-99999.0000,68.4286,58.4583,67.9167,-99999.0000,-99999.0000,78.8095,64.6364,72.4545,68.4118,64.9000,75.1667,76.7917,45.5417,60.0476,67.4762,79.5417,58.7917,56.4545,64.6522,45.1250,87.7368,80.8636,-99999.0000,69.7083,68.8889,96.0909,109.7143,-99999.0000,108.9500,-99999.0000,-99999.0000
1909,2018/03/22 00:00:00,96.9130,161.7083,144.0417,120.3333,160.1250,-99999.0000,97.1765,95.8333,104.5652,96.9130,157.7391,81.3043,79.4091,-99999.0000,-99999.0000,-99999.0000,80.7273,79.6364,81.0000,76.3478,82.3182,75.5652,87.3636,100.8182,68.1304,100.3750,119.2500,59.9583,116.9583,115.2083,144.0435,115.6818,151.2609,182.6957,171.6522,149.9130,155.6957,154.5909,140.4545,-99999.0000,100.6957,81.6522,147.8261,164.8696,155.9091,181.6087,165.4762,169.5238,116.5909,103.5417,91.6957,50.8333,76.3478,129.6522,99.0952,91.1364,87.8696,122.5789,-99999.0000,121.5455,150.1304,152.5000,150.2083,-99999.0000,167.2609,163.4167,152.7500,141.2941,140.3333,150.2174,124.5833,85.0000,81.0833,99.5417,69.7500,166.8636,152.6522,138.1429,155.9130,140.0435,173.0000,193.3333,144.8333,190.3810,167.7222,-99999.0000
1910,2018/03/23 00:00:00,162.9167,147.9167,149.4444,135.1667,156.9583,-99999.0000,167.0417,167.0417,178.0833,162.9167,218.0000,156.0000,151.0667,-99999.0000,-99999.0000,-99999.0000,140.2083,127.1667,138.0870,111.7083,141.2917,65.0435,78.8333,81.8333,66.8261,110.8750,139.9167,89.5833,120.1667,126.6667,141.9167,114.0000,155.3750,178.8750,173.5833,144.2917,151.0417,150.8750,147.8750,99.0000,114.4167,96.7917,154.8750,164.9583,153.0000,172.1250,171.8750,170.5417,109.4167,91.2174,94.1250,72.0476,111.7083,133.0417,117.9048,115.7917,109.3750,138.1250,-99999.0000,135.0833,147.8333,150.7083,141.0833,143.3333,149.0833,143.4762,145.5833,107.8750,132.3750,143.3333,132.5833,90.9167,88.8750,124.1250,79.5833,166.8571,138.2500,137.3478,161.2500,145.3333,147.0417,167.7500,116.3333,163.1667,134.7917,-99999.0000
1911,2018/03/24 00:00:00,100.4583,76.7083,-99999.0000,60.4583,77.1250,-99999.0000,106.2500,99.2083,113.6087,108.2500,111.8750,87.1667,88.5417,-99999.0000,-99999.0000,-99999.0000,75.8750,70.5000,77.0000,67.0000,80.6250,38.0833,56.9500,45.1250,48.5714,72.2381,84.2083,51.3636,55.5556,79.8750,77.7500,61.4167,87.2500,90.0417,88.8333,81.6000,89.7917,95.9583,87.5000,85.7391,106.8750,100.0000,106.5333,100.1579,80.2500,-99999.0000,103.3125,93.6957,75.7917,62.7000,60.3750,37.5882,64.6087,78.5833,85.9167,85.9167,70.0000,64.6667,-99999.0000,66.5217,83.2083,78.7500,78.4167,74.1250,80.2500,72.9091,65.6364,58.0952,64.2917,78.2381,114.1250,88.3333,79.2917,108.7917,77.1667,89.2353,73.3750,72.5000,71.2500,-99999.0000,-99999.0000,94.3913,65.8500,95.8235,-99999.0000,-99999.0000
1912,2018/03/25 00:00:00,65.0870,49.5417,54.0417,42.3333,51.0435,-99999.0000,-99999.0000,96.2917,79.0833,-99999.0000,89.6667,67.7083,74.0000,-99999.0000,-99999.0000,-99999.0000,48.0435,-99999.0000,53.2083,-99999.0000,55.9583,28.2500,39.8824,37.0455,29.5417,41.2857,57.2500,37.9524,49.5217,54.6667,50.1250,37.8261,54.0833,59.4583,57.4783,49.0667,54.5417,69.5000,-99999.0000,53.9524,64.4583,59.1667,-99999.0000,-99999.0000,52.8182,-99999.0000,-99999.0000,57.7500,55.3913,36.2222,44.6250,19.8235,47.2917,69.9167,67.2083,64.8750,48.0417,52.5000,-99999.0000,42.7000,63.0588,52.8696,52.8750,47.3636,49.9167,55.6667,50.0455,36.7143,52.1429,56.4286,65.6250,43.0417,43.0476,-99999.0000,31.2500,63.8667,57.2273,-99999.0000,46.3913,58.0000,-99999.0000,68.6250,47.6316,64.2174,47.4706,-99999.0000
1913,2018/03/26 00:00:00,54.9583,69.7917,64.1250,58.8636,73.8333,-99999.0000,-99999.0000,73.4583,81.5833,-99999.0000,93.6522,71.3750,64.0000,-99999.0000,-99999.0000,-99999.0000,46.2857,53.0000,45.8750,-99999.0000,51.4545,26.5263,45.9412,68.0000,20.6957,58.7500,70.0833,33.2000,53.0000,69.0000,74.5417,44.5217,66.0833,71.8333,63.7917,98.6842,57.9167,62.0417,-99999.0000,-99999.0000,58.5000,47.5714,70.7778,77.7333,68.4000,76.6316,68.7333,74.6364,42.1667,42.0417,46.1667,28.7222,40.2381,48.9167,45.4167,54.7619,39.2917,41.1667,-99999.0000,50.4783,73.7826,79.8750,75.6087,64.6667,69.3750,58.1739,63.3636,47.4167,52.9091,60.7917,67.6667,38.1250,35.6500,40.1579,20.2174,68.3684,66.7917,55.7895,66.8571,-99999.0000,79.8750,79.4167,-99999.0000,86.1429,41.5625,-99999.0000
1914,2018/03/27 00:00:00,61.7083,93.5000,72.3750,77.5833,71.4167,-99999.0000,-99999.0000,73.5417,86.0417,-99999.0000,93.6250,67.3333,66.9583,-99999.0000,-99999.0000,-99999.0000,59.1905,54.9167,57.2917,-99999.0000,48.8000,27.0000,57.0455,78.4167,27.3182,83.2083,113.6250,51.6190,87.6364,110.8750,65.9545,48.3478,73.4583,91.3478,83.3810,-99999.0000,61.6087,88.2083,89.1500,59.2353,58.0625,54.4167,83.1905,73.2727,65.9565,75.0417,75.3182,78.7143,43.1667,60.4167,63.3750,40.7059,41.6522,66.7083,60.9000,55.0952,53.0417,50.7083,-99999.0000,60.7500,114.5455,109.0833,108.1250,91.3750,98.2083,96.1250,90.6667,58.2000,70.8696,70.7391,77.9583,45.6250,44.5417,58.5000,28.1739,97.5000,61.2500,64.2632,91.9583,65.7273,83.0000,79.9545,49.1905,90.8333,55.5000,-99999.0000
1915,2018/03/28 00:00:00,81.0417,83.4583,69.2917,72.4783,80.3750,-99999.0000,-99999.0000,87.0417,89.3913,-99999.0000,117.5417,82.0000,74.2083,-99999.0000,-99999.0000,-99999.0000,60.6957,58.7273,61.9583,-99999.0000,57.2353,35.3478,65.8261,62.0833,37.3913,88.3750,105.5417,77.3636,99.4167,98.3750,86.0000,58.2273,87.0000,114.6364,90.7083,102.9000,85.9167,130.0909,115.7222,87.5217,95.3913,74.2174,83.8696,81.5000,81.3043,77.1818,75.6522,79.8696,63.7917,88.7143,78.6250,49.8421,49.6957,65.0417,62.8333,76.4783,58.9167,66.0417,-99999.0000,88.9444,110.2917,96.7500,95.3333,96.5000,98.7917,90.0833,88.1364,65.9583,81.7727,95.5833,94.0000,60.5833,62.9583,83.9167,42.0417,111.0833,90.9565,75.0000,110.4583,89.5833,96.9167,108.5417,71.1500,121.3182,74.1739,-99999.0000
1916,2018/03/29 00:00:00,51.6190,73.3750,66.4783,59.6957,-99999.0000,-99999.0000,-99999.0000,76.8750,66.3333,-99999.0000,72.4167,65.4167,57.6522,-99999.0000,-99999.0000,-99999.0000,43.8571,39.1250,42.4762,-99999.0000,36.4375,27.9474,49.4737,44.1739,34.3636,49.7500,69.4167,46.7826,55.6522,74.7500,79.1304,66.0435,83.5000,89.5000,84.3182,80.7619,85.6250,95.4348,-99999.0000,-99999.0000,74.5714,-99999.0000,81.5455,-99999.0000,78.4211,78.5263,78.7500,74.7500,65.0435,36.5000,62.0833,23.1250,28.6667,57.7917,52.9167,37.5000,35.2083,48.0000,-99999.0000,74.0000,80.3478,75.1667,74.9167,80.6250,77.2917,74.3529,-99999.0000,56.0909,70.7222,81.1304,98.0833,73.5000,63.0000,81.0952,50.9545,78.7368,77.9000,68.8333,90.1000,88.5556,-99999.0000,81.6087,65.9000,77.2917,69.3750,-99999.0000
1917,2018/03/30 00:00:00,129.9583,94.7917,78.3750,67.4583,38.5556,-99999.0000,-99999.0000,147.4167,131.2083,-99999.0000,143.2500,113.6522,130.0833,-99999.0000,-99999.0000,-99999.0000,90.7083,87.0833,92.0455,-99999.0000,73.3810,58.9048,82.5000,90.0833,89.2500,64.0000,97.4583,51.7647,73.1250,81.0833,115.1250,-99999.0000,114.7083,126.4583,113.0417,104.5833,118.7083,121.4167,91.8125,-99999.0000,84.9130,75.7000,103.8125,-99999.0000,110.5652,95.0000,95.8125,102.6087,94.0417,57.0833,57.0000,40.6364,72.0000,113.1304,105.7500,120.3333,65.0417,89.0417,-99999.0000,69.0455,99.4000,83.0417,86.2917,82.1250,83.2083,81.2917,74.9545,58.5833,77.5652,85.5909,90.6250,78.4167,58.9545,83.2500,47.2083,89.8889,79.7333,99.7500,97.5833,-99999.0000,-99999.0000,109.4783,64.2000,109.0833,83.8824,-99999.0000
1918,2018/03/31 00:00:00,140.5000,160.5000,104.0833,99.3913,-99999.0000,-99999.0000,-99999.0000,144.0000,174.4348,-99999.0000,169.0000,132.0417,137.6250,-99999.0000,-99999.0000,-99999.0000,120.7083,114.5000,123.0000,-99999.0000,134.8824,51.6667,86.7727,110.6250,63.3913,96.8750,122.7083,77.8696,115.0417,118.4583,150.9167,134.7059,185.7917,204.7083,170.3750,153.7500,194.6667,102.4545,90.1250,73.5556,69.9583,64.2083,136.8947,143.7273,150.7500,151.6522,150.0500,159.8333,104.2083,-99999.0000,88.0833,55.3333,91.9167,158.2917,149.7917,139.9583,104.4167,154.3750,-99999.0000,99.7917,150.0000,132.4167,136.7500,113.2500,141.7500,107.0417,104.4167,74.2083,88.6667,92.7917,92.3750,78.8333,70.6667,90.4545,59.2500,145.6250,156.9545,113.5909,140.6250,-99999.0000,141.2500,147.7826,118.9444,163.5833,126.2917,-99999.0000
1919,2018/04/01 00:00:00,153.1667,-99999.0000,92.6250,95.2500,-99999.0000,-99999.0000,-99999.0000,164.0526,166.1579,-99999.0000,187.3158,129.2632,126.7895,-99999.0000,-99999.0000,-99999.0000,116.7895,102.6842,119.2632,-99999.0000,140.5263,35.1111,71.1579,78.8947,-99999.0000,97.4167,103.5000,78.2174,84.1667,108.4583,116.5263,97.2353,137.1579,154.3684,133.0526,130.9444,143.0526,93.4211,80.8947,67.4211,69.3684,56.3158,108.6842,113.4211,119.4737,112.4737,111.0526,116.4737,75.2632,76.7368,83.9167,53.4762,93.7368,107.7778,105.5263,112.5000,85.1667,122.8947,-99999.0000,90.9167,101.7083,97.2917,98.9583,93.5000,111.5833,80.5417,75.5000,61.9524,71.0870,79.6957,99.0833,73.3750,60.9167,97.7083,54.5833,138.5789,119.1053,-99999.0000,120.5556,109.5263,115.7368,132.2632,96.7368,153.0000,101.0000,-99999.0000
1920,2018/04/02 00:00:00,106.5833,108.4583,84.7500,66.2174,40.7500,-99999.0000,-99999.0000,96.5833,105.6667,-99999.0000,149.3750,84.5000,74.2917,-99999.0000,-99999.0000,-99999.0000,74.7826,67.8333,77.0833,-99999.0000,96.4348,24.5000,61.3750,72.7500,32.2105,99.0000,117.2917,61.5000,80.7083,111.7083,90.7083,83.6522,81.4167,100.1250,84.1250,107.6957,85.0909,93.4583,78.5833,73.7500,79.8750,73.5833,87.7083,89.3333,78.5217,94.0000,88.9130,88.0833,58.3333,66.0000,88.6250,43.5417,50.3636,81.3750,86.2083,-99999.0000,66.4545,89.6957,-99999.0000,93.9583,113.6957,107.1250,110.0833,89.4583,134.8333,112.9583,108.1667,60.2500,83.5833,93.8333,98.4167,77.6250,67.6250,118.5833,53.8750,104.3333,94.5500,84.1500,103.0417,84.1739,88.8696,99.5000,72.0455,104.0000,79.3158,-99999.0000
1921,2018/04/03 00:00:00,98.1250,111.4167,81.8333,63.4167,52.5909,-99999.0000,-99999.0000,106.9167,112.2083,-99999.0000,128.2917,89.2083,81.4348,-99999.0000,-99999.0000,-99999.0000,80.8261,79.1304,80.8750,-99999.0000,88.4583,45.0000,86.5417,92.0000,59.9130,103.5417,126.5417,79.1000,-99999.0000,125.2917,66.6190,70.6087,73.2917,83.1667,71.5417,67.5455,75.5000,91.0417,77.1667,75.4167,78.9583,76.6667,82.6667,78.1739,71.1429,82.5217,90.2083,68.9545,49.6875,92.5833,100.2917,64.9565,77.2174,71.0833,75.2609,60.8571,-99999.0000,67.3043,-99999.0000,95.4583,117.8750,119.6250,118.5417,125.2500,126.2917,118.2917,103.5000,79.0833,96.6250,105.9167,110.1667,91.0000,84.0000,99.4167,72.9167,63.8636,62.7500,65.1667,66.5714,70.7368,63.5714,72.0909,62.1250,68.2381,72.8333,-99999.0000
1922,2018/04/04 00:00:00,135.1250,168.0833,145.9583,92.9565,62.4783,-99999.0000,-99999.0000,160.9583,152.3750,-99999.0000,184.0417,143.0000,151.4167,-99999.0000,-99999.0000,-99999.0000,147.5417,135.7500,141.4583,-99999.0000,180.8095,109.5833,138.4000,110.5000,67.4167,117.5000,151.6667,89.3913,128.8947,146.2083,134.2083,162.1667,138.2500,149.6818,135.6667,132.8261,144.5417,125.2917,111.7083,108.9583,105.7083,98.6667,131.9130,148.1739,151.8182,131.3333,145.1667,139.7826,158.6957,86.2083,84.9167,82.4091,127.9583,174.5833,124.0435,126.2083,-99999.0000,137.4783,-99999.0000,116.3750,135.4444,137.5000,137.8095,146.7083,159.8824,132.0417,120.2917,106.4167,118.5652,133.4583,109.4583,93.3750,83.6087,109.0000,72.6190,117.8571,118.4500,134.2632,135.1053,113.0476,97.9000,144.6957,94.2222,132.5882,113.9048,-99999.0000
1923,2018/04/05 00:00:00,23.3182,27.1500,29.0000,21.2609,18.3000,-99999.0000,-99999.0000,-99999.0000,29.1250,-99999.0000,40.0417,21.3500,22.5556,-99999.0000,-99999.0000,-99999.0000,22.0000,20.7917,21.4167,-99999.0000,33.2778,-99999.0000,19.2105,18.6818,25.7273,36.7391,51.1667,23.9500,44.6667,50.2500,-99999.0000,23.0417,21.7500,26.7826,21.4000,-99999.0000,25.0000,92.2174,-99999.0000,78.3333,87.3043,78.1739,19.7273,17.8824,-99999.0000,13.8333,16.8667,16.4444,33.0870,20.6818,28.1250,12.2500,20.9583,27.3478,25.9130,27.4167,-99999.0000,23.5833,-99999.0000,-99999.0000,-99999.0000,37.2273,24.8571,42.6667,41.1500,28.9565,30.7391,-99999.0000,31.0909,37.0526,89.3333,70.5000,64.1250,79.6250,64.3333,13.1667,14.1053,-99999.0000,10.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.6250,11.9565,-99999.0000
1924,2018/04/06 00:00:00,130.9583,147.1250,132.7083,101.6667,109.0000,-99999.0000,-99999.0000,144.5833,139.7500,-99999.0000,147.0833,125.0417,139.8750,-99999.0000,-99999.0000,-99999.0000,137.0833,132.8750,136.9545,-99999.0000,133.1304,121.1667,147.9583,138.4583,184.3333,97.5833,113.4167,83.7500,96.2083,110.6667,145.2273,95.0000,131.7083,144.1364,130.0435,131.8182,141.8636,95.8333,93.6667,72.3913,74.6522,69.1250,133.5833,140.5833,129.9167,151.4348,147.4167,138.3333,124.9583,102.1667,103.0000,79.0000,130.0417,156.5833,103.4167,121.1667,-99999.0000,119.6250,-99999.0000,100.1000,94.1429,87.9583,89.1667,98.2273,95.5000,123.0870,110.9583,92.5000,112.6667,121.1667,50.7500,42.4583,37.5217,47.1500,21.2917,133.7917,146.8333,155.7391,141.9167,120.0417,96.9565,173.4167,117.6667,164.3750,137.9167,-99999.0000
1925,2018/04/07 00:00:00,108.3750,144.7917,125.6250,92.7500,86.0000,-99999.0000,-99999.0000,116.4583,114.6087,-99999.0000,126.7500,97.2083,108.3750,-99999.0000,-99999.0000,-99999.0000,118.1667,118.8750,122.9583,-99999.0000,123.0000,78.7083,107.3750,120.9583,113.6667,142.0833,162.2083,92.8750,120.0833,158.9167,125.8333,98.4583,122.2500,136.7083,119.1250,145.7083,133.3333,140.6250,138.6667,99.7500,110.0833,102.1667,128.0000,140.1250,127.2083,137.7917,140.2609,138.0417,99.4167,111.7500,125.0417,98.8750,111.4167,122.4583,81.0833,136.0417,-99999.0000,105.2917,-99999.0000,112.3750,133.6250,136.8750,142.3333,154.3333,136.6667,146.1667,125.6667,104.1667,131.2083,133.0000,113.6667,95.5833,93.1667,123.6250,66.8750,129.9167,141.2500,110.2667,130.2500,107.2083,99.9583,135.7917,106.1250,143.8750,115.5000,-99999.0000
