,Station ID,XCNAQ2724,XCNAQ2725,XCNAQ822,XCNAQ2721,XCNAQ2727,XCNAQ820,XCNAQ2722,XCNAQ821,XCNAQ2728,XCNAQ2723,XCNAQ2720,XCNAQ2726,XCNAQ2730,XCNAQ2729,XCNAQ823,XCNAQ837,XCNAQ2785,XCNAQ2786,XCNAQ836,XCNAQ835,XCNAQ2784,XCNAQ2783,XCNAQ2782,XCNAQ838,XCNAQ832,XCNAQ2762,XCNAQ2763,XCNAQ2764,XCNAQ2765,XCNAQ2760,XCNAQ2759,XCNAQ2761,XCNAQ831,XCNAQ2758,XCNAQ2735,XCNAQ217,XCNAQ2737,XCNAQ216,XCNAQ465,XCNAQ2734,XCNAQ2733,XCNAQ2738,XCNAQ2739,XCNAQ2744,XCNAQ2743,XCNAQ2731,XCNAQ466,XCNAQ2732,XCNAQ467,XCNAQ2740,XCNAQ2742,XCNAQ2741,XCNAQ2736,XCNAQ2789,XCNAQ2796,XCNAQ2795,XCNAQ2790,XCNAQ2793,XCNAQ843,XCNAQ2791,XCNAQ2794,XCNAQ842,XCNAQ2792,CN_1325A,CN_1332A,XCNAQ2708,XCNAQ2698,XCNAQ2699,XCNAQ2717,CN_1333A,XCNAQ2702,XCNAQ2703,XCNAQ2716,CN_1328A,XCNAQ1294,XCNAQ2707,CN_1331A,XCNAQ219,CN_1327A,CN_1326A,XCNAQ2715,XCNAQ2710,XCNAQ2711,CN_1334A,CN_1330A,XCNAQ2713,XCNAQ2700,XCNAQ2701,XCNAQ2712,XCNAQ2705,XCNAQ2706,XCNAQ2704,XCNAQ2709,CN_1329A,XCNAQ2714,XCNAQ212,XCNAQ215,XCNAQ213,XCNAQ2769,XCNAQ463,XCNAQ214,XCNAQ2770,XCNAQ2767,XCNAQ2771,XCNAQ2772,XCNAQ2768,XCNAQ464,XCNAQ2766,XCNAQ2754,XCNAQ2757,XCNAQ830,XCNAQ828,XCNAQ2755,XCNAQ2753,XCNAQ829,XCNAQ827,XCNAQ1232,XCNAQ2756,XCNAQ2747,XCNAQ2749,XCNAQ2746,XCNAQ2750,XCNAQ1101,XCNAQ2748,XCNAQ1100,XCNAQ1103,XCNAQ2745,XCNAQ1102,XCNAQ826,XCNAQ2751,XCNAQ824,XCNAQ2752,XCNAQ825,XCNAQ839,XCNAQ840,XCNAQ841,XCNAQ2788,XCNAQ2787,XCNAQ2780,XCNAQ833,XCNAQ2775,XCNAQ1235,XCNAQ2776,XCNAQ2777,XCNAQ834,XCNAQ2773,XCNAQ2779,XCNAQ2778,XCNAQ819,XCNAQ2719,XCNAQ817,XCNAQ815,XCNAQ1306,XCNAQ818,XCNAQ2718,XCNAQ816
2114,2018/10/13 00:00:00,-99999.0000,-99999.0000,73.8182,-99999.0000,-99999.0000,70.9545,-99999.0000,78.6818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.8636,77.8182,-99999.0000,-99999.0000,76.4211,60.7895,-99999.0000,-99999.0000,-99999.0000,74.5714,85.0455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.0909,-99999.0000,-99999.0000,55.5294,-99999.0000,58.3636,65.4667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.2105,-99999.0000,55.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.1364,-99999.0000,-99999.0000,31.6364,-99999.0000,70.7619,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,107.3182,-99999.0000,-99999.0000,-99999.0000,84.9524,-99999.0000,-99999.0000,67.9444,-99999.0000,86.7500,88.4545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.1905,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,99.0476,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.0000,81.5909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,86.0909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.3333,-99999.0000,75.1364,79.6818,-99999.0000,74.5238,104.2727,-99999.0000,81.2273,-99999.0000,82.1364,88.7273,70.5000,76.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,92.6364,-99999.0000,-99999.0000,87.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,90.9091,-99999.0000,62.2273,-99999.0000,67.3182
2115,2018/10/14 00:00:00,-99999.0000,-99999.0000,55.1667,-99999.0000,-99999.0000,66.5217,-99999.0000,71.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0476,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.4737,-99999.0000,-99999.0000,55.5217,-99999.0000,51.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.8261,-99999.0000,48.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.8333,-99999.0000,-99999.0000,42.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.8500,-99999.0000,-99999.0000,-99999.0000,39.0588,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.1579,36.9375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.8333,57.3043,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.6667,58.4375,44.7778,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.1818,-99999.0000,66.3333,64.2000,-99999.0000,67.2917,52.1667,-99999.0000,35.0000,-99999.0000,35.3636,42.4167,35.9565,34.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.0833,-99999.0000,-99999.0000,41.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5417,-99999.0000,-99999.0000,-99999.0000,36.5652
2116,2018/10/15 00:00:00,-99999.0000,-99999.0000,59.4167,-99999.0000,-99999.0000,64.5417,-99999.0000,72.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.4348,38.5909,-99999.0000,-99999.0000,-99999.0000,36.0526,-99999.0000,-99999.0000,-99999.0000,41.0588,57.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.3636,-99999.0000,-99999.0000,59.6667,-99999.0000,69.0417,67.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6087,-99999.0000,63.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.6667,-99999.0000,-99999.0000,48.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.2273,-99999.0000,-99999.0000,-99999.0000,52.9583,-99999.0000,-99999.0000,49.0000,-99999.0000,47.0455,51.9130,-99999.0000,-99999.0000,-99999.0000,63.4737,58.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.4167,62.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.6000,61.5294,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.4118,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.6250,-99999.0000,46.0833,-99999.0000,49.8261,48.8750,43.2174,36.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.3333,-99999.0000,-99999.0000,52.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.5417,-99999.0000,51.4783,-99999.0000,57.5417
2117,2018/10/16 00:00:00,-99999.0000,-99999.0000,55.3478,-99999.0000,-99999.0000,54.4583,-99999.0000,76.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.6667,44.4000,-99999.0000,-99999.0000,48.3750,40.5556,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.9545,-99999.0000,-99999.0000,61.2609,-99999.0000,62.8333,55.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.3478,-99999.0000,63.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.7083,-99999.0000,-99999.0000,52.2917,-99999.0000,46.0952,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.4211,-99999.0000,-99999.0000,-99999.0000,57.0870,-99999.0000,-99999.0000,36.2778,-99999.0000,60.2727,60.9583,-99999.0000,-99999.0000,-99999.0000,39.0870,57.1739,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.1667,64.4762,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,80.1765,-99999.0000,75.0000,93.4737,-99999.0000,90.6111,64.0000,-99999.0000,39.4783,-99999.0000,44.2083,47.8333,41.9167,44.0909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.2500,-99999.0000,-99999.0000,44.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.0833,-99999.0000,43.8947,-99999.0000,43.5000
2118,2018/10/17 00:00:00,-99999.0000,-99999.0000,70.9565,-99999.0000,-99999.0000,82.5652,-99999.0000,81.6500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.2174,54.0500,-99999.0000,-99999.0000,56.3158,46.2632,-99999.0000,-99999.0000,-99999.0000,61.4444,67.8182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.2609,-99999.0000,-99999.0000,67.2174,-99999.0000,63.7391,72.1579,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.7727,-99999.0000,61.8000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.6957,-99999.0000,-99999.0000,43.0909,-99999.0000,59.2000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.6875,-99999.0000,-99999.0000,-99999.0000,69.5217,-99999.0000,-99999.0000,50.2273,-99999.0000,61.7273,59.9130,-99999.0000,-99999.0000,-99999.0000,63.0909,70.0435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.4000,83.4783,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,86.3889,96.5625,67.5625,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.6500,-99999.0000,80.4375,-99999.0000,-99999.0000,-99999.0000,82.0435,-99999.0000,63.1111,-99999.0000,61.9565,74.7826,62.2609,64.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.1304,-99999.0000,-99999.0000,63.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.5909,-99999.0000,49.4545,-99999.0000,52.5217
2119,2018/10/18 00:00:00,-99999.0000,-99999.0000,69.3750,-99999.0000,-99999.0000,83.7727,-99999.0000,75.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.4167,61.3810,-99999.0000,-99999.0000,62.1111,62.2000,-99999.0000,-99999.0000,-99999.0000,66.8125,66.4348,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7500,-99999.0000,-99999.0000,82.5000,-99999.0000,88.3333,83.2105,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,80.1000,-99999.0000,82.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.5652,-99999.0000,-99999.0000,69.3750,-99999.0000,70.8261,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.6364,-99999.0000,-99999.0000,-99999.0000,78.0000,-99999.0000,-99999.0000,53.3750,-99999.0000,65.9048,64.0417,-99999.0000,-99999.0000,-99999.0000,70.0833,73.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.6250,75.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.8000,-99999.0000,-99999.0000,73.5000,76.3684,71.4211,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.9583,-99999.0000,74.2000,71.8421,-99999.0000,72.5455,85.0417,-99999.0000,62.7083,-99999.0000,71.5833,62.8750,55.3333,51.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.3333,-99999.0000,-99999.0000,74.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.2500,-99999.0000,57.8095,-99999.0000,67.0000
2120,2018/10/19 00:00:00,-99999.0000,-99999.0000,51.2500,-99999.0000,-99999.0000,55.9583,-99999.0000,63.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.0870,64.3810,-99999.0000,-99999.0000,63.6316,58.6667,-99999.0000,-99999.0000,-99999.0000,63.5500,42.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.4091,34.5556,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.3333,-99999.0000,43.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9583,-99999.0000,-99999.0000,36.2083,-99999.0000,48.8421,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.2667,-99999.0000,-99999.0000,-99999.0000,59.8696,-99999.0000,-99999.0000,38.5333,-99999.0000,51.3636,51.7727,-99999.0000,-99999.0000,-99999.0000,53.2381,56.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7143,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.7917,47.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.6111,-99999.0000,-99999.0000,56.5882,53.6667,49.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.6250,-99999.0000,63.7917,63.6250,-99999.0000,60.3750,67.7083,-99999.0000,47.4783,-99999.0000,53.5417,39.7917,34.3333,30.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.5000,-99999.0000,-99999.0000,56.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.6667,-99999.0000,46.0000,-99999.0000,54.5000
2121,2018/10/20 00:00:00,-99999.0000,-99999.0000,51.7391,-99999.0000,-99999.0000,56.5833,-99999.0000,61.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.1304,32.0000,-99999.0000,-99999.0000,-99999.0000,32.5625,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.9167,-99999.0000,-99999.0000,29.1000,-99999.0000,36.7391,31.4375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.8824,-99999.0000,37.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.1667,-99999.0000,-99999.0000,32.0833,-99999.0000,36.9474,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.4706,-99999.0000,-99999.0000,-99999.0000,43.3750,-99999.0000,-99999.0000,39.8750,-99999.0000,51.5000,48.2857,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.4500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.4167,49.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.6875,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,79.0000,-99999.0000,69.4375,-99999.0000,-99999.0000,-99999.0000,60.7917,-99999.0000,45.7273,-99999.0000,44.5652,62.8333,52.1250,51.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.0417,-99999.0000,-99999.0000,51.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.4583,-99999.0000,39.1053,-99999.0000,47.4583
2122,2018/10/21 00:00:00,-99999.0000,-99999.0000,36.1000,-99999.0000,-99999.0000,42.6500,-99999.0000,48.4000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.7895,37.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.6111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.1500,-99999.0000,-99999.0000,38.8824,-99999.0000,45.4000,43.2778,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.0000,-99999.0000,45.1000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.6000,-99999.0000,-99999.0000,37.9500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.8235,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.5625,-99999.0000,-99999.0000,-99999.0000,55.5789,55.5625,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.6500,67.3000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.8235,-99999.0000,39.7500,-99999.0000,-99999.0000,-99999.0000,54.3500,-99999.0000,38.0000,-99999.0000,41.1250,70.3500,62.3889,59.8000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.8947,-99999.0000,-99999.0000,44.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.3684,-99999.0000,-99999.0000,-99999.0000,43.3000
2123,2018/10/22 00:00:00,-99999.0000,-99999.0000,37.9565,-99999.0000,-99999.0000,48.0833,-99999.0000,49.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.3913,59.4667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.0588,69.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.0000,-99999.0000,-99999.0000,49.5217,-99999.0000,47.4167,53.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.8750,-99999.0000,45.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.0000,-99999.0000,-99999.0000,38.2174,-99999.0000,48.4762,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.7273,-99999.0000,-99999.0000,-99999.0000,63.5417,-99999.0000,-99999.0000,42.4348,-99999.0000,57.7619,55.0000,-99999.0000,-99999.0000,-99999.0000,47.6667,56.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.7083,75.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.8095,-99999.0000,-99999.0000,50.0833,40.4167,30.2941,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.0435,-99999.0000,46.3333,55.3333,-99999.0000,55.3333,65.7917,-99999.0000,60.2083,-99999.0000,59.1250,48.9167,36.4583,65.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.0833,-99999.0000,-99999.0000,53.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.6250,-99999.0000,46.6364,-99999.0000,54.9583
2124,2018/10/23 00:00:00,-99999.0000,-99999.0000,81.9130,-99999.0000,-99999.0000,76.1739,-99999.0000,82.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.9130,57.3636,-99999.0000,-99999.0000,58.1364,53.5333,-99999.0000,-99999.0000,-99999.0000,71.3158,113.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.4500,-99999.0000,-99999.0000,62.2174,-99999.0000,66.0000,72.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.5652,-99999.0000,58.2174,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.7273,-99999.0000,-99999.0000,49.6957,-99999.0000,85.7368,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,156.0870,-99999.0000,-99999.0000,-99999.0000,118.0000,-99999.0000,-99999.0000,76.5652,-99999.0000,108.9474,101.6818,-99999.0000,-99999.0000,-99999.0000,74.8571,131.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,128.1579,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,100.9000,104.1739,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,104.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,122.8095,-99999.0000,-99999.0000,110.7826,101.3333,64.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.8696,-99999.0000,95.2381,108.0870,-99999.0000,109.0435,133.5217,-99999.0000,105.6957,-99999.0000,-99999.0000,93.6957,81.9565,96.1739,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,98.0870,-99999.0000,-99999.0000,79.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,97.6522,-99999.0000,71.6000,-99999.0000,86.4783
2125,2018/10/24 00:00:00,-99999.0000,-99999.0000,96.3500,-99999.0000,-99999.0000,84.0476,-99999.0000,99.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.5714,66.1053,-99999.0000,-99999.0000,60.0476,62.0556,-99999.0000,-99999.0000,-99999.0000,66.2381,85.6000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.2857,-99999.0000,-99999.0000,71.2000,-99999.0000,69.2857,68.9524,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.7619,-99999.0000,72.1905,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.6667,-99999.0000,-99999.0000,65.1500,-99999.0000,76.9000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,88.6111,-99999.0000,-99999.0000,-99999.0000,90.8000,-99999.0000,-99999.0000,68.1500,-99999.0000,85.2632,80.7500,-99999.0000,-99999.0000,-99999.0000,58.9444,83.4737,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.8000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,94.4762,85.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,81.9412,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.5333,-99999.0000,-99999.0000,109.6000,-99999.0000,81.8000,-99999.0000,-99999.0000,73.7000,66.6500,71.5789,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.8500,-99999.0000,-99999.0000,85.6111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.7222,-99999.0000,65.5000,-99999.0000,76.2000
