,Station ID,CB_R,CL_R,CW_A,EN_A,PH1,PH5,PHSUP,KC_A,KT_A,MKaR,ST_A,SP_A,TP_A,MB_A,TK_A,TW_A,TM_A,TC_A,YL_A,XCNAQ259
106,2013/04/14 00:00:00,-99999.0000,110.1250,127.0625,87.5417,118.6713,98.3871,-99999.0000,132.2083,101.1667,150.1667,93.2917,106.0833,115.9167,79.0417,-99999.0000,85.9583,-99999.0000,95.9167,91.2083,-99999.0000
107,2013/04/15 00:00:00,98.0476,91.2917,-99999.0000,77.2500,76.7758,81.9862,-99999.0000,116.0833,73.4583,117.9583,92.9500,79.2500,92.9167,71.9583,-99999.0000,83.7917,-99999.0000,70.0000,77.7917,-99999.0000
108,2013/04/16 00:00:00,56.7917,54.1250,49.6667,42.6087,26.4671,30.5358,-99999.0000,59.0833,40.7917,65.2500,56.7917,45.0000,52.3500,43.8750,-99999.0000,45.1667,-99999.0000,20.6667,34.2917,-99999.0000
109,2013/04/17 00:00:00,47.0833,38.9167,24.8750,25.4583,20.6500,35.1442,-99999.0000,46.8750,32.0000,33.1250,25.8333,33.6818,27.5500,23.0833,-99999.0000,35.8750,-99999.0000,20.3750,26.5417,-99999.0000
110,2013/04/18 00:00:00,37.0000,29.7273,16.2917,16.4583,13.5712,30.4600,-99999.0000,34.6667,24.0000,23.5417,19.7917,28.3333,20.7083,17.0417,-99999.0000,25.8261,-99999.0000,12.8000,18.9583,-99999.0000
111,2013/04/19 00:00:00,-99999.0000,25.7917,18.1818,18.3750,15.8462,33.2404,-99999.0000,19.6250,-99999.0000,22.8571,14.5000,22.2083,15.0870,16.4167,-99999.0000,20.0455,-99999.0000,11.5000,15.5417,-99999.0000
112,2013/04/20 00:00:00,-99999.0000,32.5417,29.3750,24.2500,17.6054,35.3271,-99999.0000,21.0417,25.5909,33.5833,20.6667,29.3333,18.8750,19.0833,-99999.0000,26.3750,-99999.0000,15.0417,19.4167,-99999.0000
113,2013/04/21 00:00:00,32.5500,20.7500,22.9583,20.9583,19.6008,34.1858,-99999.0000,21.8750,20.8750,26.1250,21.3333,23.3333,20.2500,25.8333,-99999.0000,-99999.0000,-99999.0000,18.5417,21.7083,-99999.0000
114,2013/04/22 00:00:00,-99999.0000,38.3333,37.7083,37.2609,25.2925,27.1143,-99999.0000,31.0417,34.6667,39.7083,28.2083,34.7500,30.5833,32.7083,-99999.0000,29.6842,-99999.0000,19.0500,26.6667,-99999.0000
115,2013/04/23 00:00:00,56.1667,43.4583,38.2917,36.2500,21.4262,22.8213,-99999.0000,25.0000,34.6250,37.9545,27.6667,35.5417,29.0526,34.2273,-99999.0000,26.7917,-99999.0000,17.2500,29.3750,-99999.0000
116,2013/04/24 00:00:00,52.1667,46.1250,29.9583,21.4583,21.0900,21.5088,-99999.0000,24.6250,25.5833,23.5417,19.9130,27.6250,20.8750,23.6250,-99999.0000,22.8750,-99999.0000,15.9167,19.7826,-99999.0000
117,2013/04/25 00:00:00,32.2105,24.5000,17.6667,13.2174,17.3304,16.7271,-99999.0000,18.2500,16.5833,13.7500,13.9565,15.1667,15.7826,16.5417,-99999.0000,17.6667,-99999.0000,13.8750,17.5000,-99999.0000
118,2013/04/26 00:00:00,44.3333,34.7083,30.5833,32.7500,24.8221,28.4558,-99999.0000,29.4167,31.5000,33.2917,32.2727,31.2500,29.7083,33.7083,-99999.0000,30.0000,-99999.0000,23.0000,29.7083,-99999.0000
119,2013/04/27 00:00:00,66.6250,58.4167,57.0833,52.6667,38.9658,43.2479,-99999.0000,52.9167,50.2500,54.2083,53.3750,51.7500,55.0417,49.7083,-99999.0000,50.9167,-99999.0000,38.8750,48.6250,-99999.0000
120,2013/04/28 00:00:00,48.3333,41.1250,37.4583,34.4583,25.8175,25.3558,-99999.0000,32.4167,32.2083,37.9167,29.6250,34.7083,30.7083,30.9167,-99999.0000,32.4167,-99999.0000,-99999.0000,29.2500,38.0000
121,2013/04/29 00:00:00,41.2917,35.2917,26.7917,26.7826,15.1113,12.5754,-99999.0000,21.8750,26.7917,31.8750,21.2083,28.8636,21.5417,23.8750,-99999.0000,24.4167,-99999.0000,14.4286,21.7917,30.7917
122,2013/04/30 00:00:00,38.5238,24.6818,21.7083,16.0870,17.0287,20.8508,-99999.0000,24.7917,19.9167,22.5909,15.3182,20.5417,21.0000,17.2083,-99999.0000,20.7727,-99999.0000,15.1250,24.1304,31.2500
123,2013/05/01 00:00:00,29.2500,17.7500,20.5417,19.3043,15.8496,17.1046,-99999.0000,18.4167,15.3750,20.6667,18.7083,19.5833,19.5833,17.9167,-99999.0000,19.7083,-99999.0000,18.5417,25.4167,22.9583
124,2013/05/02 00:00:00,30.5000,21.7500,19.8500,19.5417,14.3121,17.8483,-99999.0000,16.2083,17.5455,21.1667,16.9583,19.4583,17.3333,17.1667,-99999.0000,20.5789,-99999.0000,14.2917,22.5833,28.5833
125,2013/05/03 00:00:00,40.3000,33.6667,30.2500,30.2500,22.1988,22.8704,-99999.0000,24.0833,28.3333,32.5417,27.1250,27.4167,26.1250,27.6250,-99999.0000,24.0000,-99999.0000,21.4583,-99999.0000,44.7500
126,2013/05/04 00:00:00,38.8333,29.5652,29.1250,26.1250,35.7671,34.2046,-99999.0000,27.0000,25.2500,30.8333,31.8333,27.3333,36.8333,31.0000,-99999.0000,28.2500,-99999.0000,31.5000,49.0000,53.9583
127,2013/05/05 00:00:00,41.2917,32.4583,-99999.0000,29.7083,22.3812,37.6154,-99999.0000,25.0417,27.6667,35.5833,23.3333,30.3333,26.6667,27.0000,-99999.0000,26.9167,-99999.0000,21.2500,34.2857,38.2500
128,2013/05/06 00:00:00,45.8500,30.9167,28.6667,27.4348,-99999.0000,47.7937,-99999.0000,24.7083,25.8333,33.4583,21.5417,29.1667,24.5833,25.7083,-99999.0000,26.0417,-99999.0000,20.0417,33.7500,-99999.0000
129,2013/05/07 00:00:00,43.5000,31.5000,26.6667,27.2917,18.3929,60.5079,-99999.0000,20.2083,24.4167,29.1739,20.2000,27.1667,18.6667,21.5652,-99999.0000,23.4167,-99999.0000,17.9167,28.6818,-99999.0000
130,2013/05/08 00:00:00,43.1667,33.2727,26.2083,29.4583,17.1542,56.0446,-99999.0000,19.5833,24.5833,27.5833,15.8750,27.1667,13.9583,21.5909,-99999.0000,21.2500,-99999.0000,15.8333,19.8421,26.5217
131,2013/05/09 00:00:00,32.9474,25.5000,17.9167,14.7917,11.2637,6.3637,-99999.0000,14.8750,13.7917,17.7917,14.2500,19.1667,15.2381,11.4500,-99999.0000,21.1739,-99999.0000,10.5000,16.4783,30.0556
132,2013/05/10 00:00:00,35.0870,27.5294,19.2917,14.9048,9.1246,0.3237,-99999.0000,21.0000,20.1250,22.8750,12.9167,25.5417,14.0000,11.7083,-99999.0000,20.8333,-99999.0000,10.0000,14.2500,36.5000
133,2013/05/11 00:00:00,54.9583,51.9583,43.8333,27.5000,30.8542,25.8367,-99999.0000,40.4167,33.4583,39.6667,34.8750,40.7500,37.2500,22.9583,-99999.0000,30.7917,-99999.0000,27.6250,46.3333,60.2083
134,2013/05/12 00:00:00,42.0909,31.5833,27.8750,30.3333,18.9437,20.9408,-99999.0000,24.0000,27.7917,34.0000,22.5417,29.4167,22.3333,26.2500,-99999.0000,25.1667,-99999.0000,17.7500,32.6250,39.2083
135,2013/05/13 00:00:00,39.6667,32.2917,22.4583,26.0417,15.1538,15.8853,-99999.0000,24.0417,23.0000,28.2609,21.6250,25.9583,17.9583,21.8333,-99999.0000,25.9167,-99999.0000,16.1739,26.4583,39.8333
136,2013/05/14 00:00:00,35.1667,26.6250,18.0417,20.4583,11.5563,15.2300,-99999.0000,-99999.0000,18.7500,23.2500,15.8333,20.8636,16.4583,19.4583,-99999.0000,20.2500,-99999.0000,11.3636,20.5833,31.4118
137,2013/05/15 00:00:00,28.3333,18.2632,11.8750,13.3478,9.0746,12.8642,-99999.0000,18.0500,17.1250,15.7826,10.5833,16.0833,9.6667,14.2083,-99999.0000,18.1905,-99999.0000,8.5417,13.0000,35.0417
138,2013/05/16 00:00:00,39.0000,24.3182,13.5789,12.8421,7.8750,15.0375,-99999.0000,22.8333,17.4762,15.8947,10.8750,17.0833,10.4783,10.9583,-99999.0000,16.1250,-99999.0000,9.2917,15.2273,43.4091
139,2013/05/17 00:00:00,42.7083,23.2917,23.5833,14.5000,15.2546,21.1887,-99999.0000,31.5833,16.0000,27.0000,16.5417,24.7083,15.0417,11.4583,-99999.0000,31.9167,-99999.0000,14.8750,26.7083,47.6500
140,2013/05/18 00:00:00,31.4583,22.5417,12.1667,13.4583,8.3933,16.8987,-99999.0000,22.2500,19.4167,16.6250,12.6250,16.7083,13.4167,14.7083,-99999.0000,18.7917,-99999.0000,10.6667,15.1667,41.4000
141,2013/05/19 00:00:00,27.0833,17.6667,10.9583,13.0000,9.6408,15.9021,-99999.0000,19.3333,17.0909,14.0000,10.4583,16.2083,9.7917,11.4167,-99999.0000,17.1250,-99999.0000,10.5000,13.0000,39.0833
142,2013/05/20 00:00:00,29.1739,25.2500,14.1667,11.8095,6.5727,16.2046,-99999.0000,20.0000,17.1429,17.8750,10.9583,15.2500,9.7391,10.1250,-99999.0000,14.2500,-99999.0000,11.1818,14.0000,43.7917
143,2013/05/21 00:00:00,33.8182,22.8000,13.1667,10.8333,-99999.0000,18.3121,-99999.0000,16.2609,11.6250,22.0833,7.5417,15.1667,-99999.0000,5.9524,-99999.0000,19.3158,-99999.0000,7.7083,13.1364,44.5000
144,2013/05/22 00:00:00,30.4167,21.4167,9.5417,9.2500,4.3267,16.2017,-99999.0000,22.1667,13.2083,17.4167,12.4583,15.4167,8.9167,6.7917,-99999.0000,13.6667,-99999.0000,6.9167,11.0000,48.0833
145,2013/05/23 00:00:00,31.7917,20.2083,10.7500,9.5000,5.2792,16.5429,-99999.0000,15.0417,11.1250,12.4706,9.2917,15.0417,12.6316,11.1429,-99999.0000,16.5652,-99999.0000,6.6667,12.7917,45.7391
146,2013/05/24 00:00:00,29.6667,-99999.0000,12.1250,10.2083,7.3674,17.3317,-99999.0000,15.1304,12.0000,11.4167,8.5000,12.2917,12.4583,7.9167,-99999.0000,13.5833,-99999.0000,6.2917,11.3750,35.5417
147,2013/05/25 00:00:00,31.0833,-99999.0000,9.2083,8.3333,3.9831,17.2383,-99999.0000,8.5909,8.8750,14.5833,6.0833,13.0000,5.5217,7.7083,-99999.0000,10.0000,-99999.0000,5.5833,12.2727,37.0000
148,2013/05/26 00:00:00,23.0833,-99999.0000,7.9167,9.4167,4.4713,14.2988,-99999.0000,12.2917,12.5417,10.5417,6.7083,11.0000,8.4583,8.4583,-99999.0000,14.0000,-99999.0000,5.0833,10.0417,42.5652
149,2013/05/27 00:00:00,24.2083,-99999.0000,9.1667,11.0833,6.2192,15.7075,-99999.0000,18.2083,16.2500,10.3750,9.6667,15.1667,11.5000,11.4167,-99999.0000,16.0909,-99999.0000,6.5000,9.9583,39.3333
150,2013/05/28 00:00:00,29.5000,21.7083,11.3333,11.3333,6.6770,16.4179,-99999.0000,15.4583,18.5000,11.3158,9.0833,13.9583,12.5000,11.5833,-99999.0000,19.0870,-99999.0000,7.6250,13.2917,39.6667
151,2013/05/29 00:00:00,27.4583,18.5833,9.3333,7.8750,9.6858,16.2133,-99999.0000,14.1250,13.7917,13.7500,7.2500,13.0000,9.6250,8.8333,-99999.0000,13.6250,-99999.0000,5.8750,11.2778,39.2917
152,2013/05/30 00:00:00,24.6087,20.0417,10.3333,7.1667,7.0413,16.2483,-99999.0000,13.0000,12.6522,10.7500,7.9167,12.5833,8.7500,9.2083,-99999.0000,11.5000,-99999.0000,6.9583,12.7727,37.0435
153,2013/05/31 00:00:00,25.4583,20.1250,9.3750,9.3750,4.3804,15.6662,-99999.0000,15.1667,16.0417,10.6250,9.0833,13.2500,11.7059,10.0000,-99999.0000,-99999.0000,-99999.0000,7.5833,12.8750,35.5417
154,2013/06/01 00:00:00,22.0000,15.0417,8.1667,9.7826,10.6863,15.0279,-99999.0000,14.5417,19.4583,13.2083,8.3750,13.9583,10.2500,10.7500,-99999.0000,-99999.0000,-99999.0000,6.8750,14.0833,35.4167
155,2013/06/02 00:00:00,16.7500,11.0000,6.6250,7.8571,6.5550,13.2217,-99999.0000,12.2083,14.5833,9.3750,6.3750,10.7917,8.9583,9.0000,-99999.0000,14.5217,-99999.0000,6.0000,10.0000,30.5000
156,2013/06/03 00:00:00,28.8750,20.4167,10.9500,14.1667,6.4638,17.8157,-99999.0000,14.7083,21.0417,14.3750,9.4167,13.8750,13.5833,14.5833,-99999.0000,17.5417,-99999.0000,7.0000,15.2500,40.1667
157,2013/06/04 00:00:00,34.9048,17.9565,10.7917,10.7917,7.0929,20.5413,-99999.0000,11.1667,14.5417,18.5217,6.7083,12.2381,8.0000,10.0870,-99999.0000,14.7391,-99999.0000,4.5909,13.1250,36.7500
158,2013/06/05 00:00:00,29.2083,17.4583,13.0000,9.0000,5.0305,22.8983,-99999.0000,10.6667,12.6667,17.4583,7.7083,16.2500,8.0667,7.8333,-99999.0000,16.8636,-99999.0000,5.4583,15.5263,35.5000
159,2013/06/06 00:00:00,38.4583,20.3750,15.5000,13.7083,-99999.0000,21.5746,-99999.0000,15.4583,18.7083,23.7500,11.3750,18.0000,13.9000,9.6250,-99999.0000,-99999.0000,-99999.0000,6.7917,18.9048,41.2609
160,2013/06/07 00:00:00,25.8696,14.9130,11.3333,9.5833,4.8804,20.4000,-99999.0000,15.0417,20.4545,14.9167,8.3750,13.8333,9.6957,7.3043,-99999.0000,15.9500,-99999.0000,5.6667,11.1739,33.6250
161,2013/06/08 00:00:00,26.7083,18.8750,9.4167,8.8333,3.8912,18.1146,-99999.0000,13.2500,18.9565,13.5833,7.4583,14.6250,10.6667,-99999.0000,-99999.0000,15.6087,-99999.0000,5.3333,9.3182,37.9583
162,2013/06/09 00:00:00,27.1250,17.5833,10.3333,10.5833,-99999.0000,18.4425,-99999.0000,18.4167,18.9130,12.7083,8.3750,15.0000,-99999.0000,8.2500,-99999.0000,18.9545,-99999.0000,6.7083,11.5833,43.0000
163,2013/06/10 00:00:00,30.9167,25.1429,14.5000,12.9048,-99999.0000,29.8996,-99999.0000,16.5000,22.1250,17.5833,11.6667,18.6667,15.0588,8.5417,-99999.0000,18.6522,-99999.0000,9.0000,14.3043,40.5833
164,2013/06/11 00:00:00,24.5833,17.3913,10.2917,7.4167,8.5779,29.1517,-99999.0000,8.2917,12.2857,14.5417,7.1905,9.5833,12.7500,7.5909,-99999.0000,11.5882,-99999.0000,10.7500,15.3913,39.4583
165,2013/06/12 00:00:00,33.7083,24.3750,19.7083,19.7917,16.7717,-99999.0000,-99999.0000,17.0833,24.4583,20.3333,16.7917,21.5833,17.9545,18.3750,-99999.0000,20.5000,-99999.0000,18.8636,28.5000,44.1667
166,2013/06/13 00:00:00,28.8095,24.8125,14.6667,13.9583,14.5775,37.0931,-99999.0000,12.0833,17.0435,16.5417,14.4211,16.8333,15.8750,13.9583,-99999.0000,14.6667,-99999.0000,16.2917,26.0417,43.9167
167,2013/06/14 00:00:00,25.2917,17.0833,10.0833,8.5833,7.6350,28.8962,-99999.0000,9.3913,12.0435,12.2917,5.0000,11.7500,8.9444,6.1053,-99999.0000,9.1667,-99999.0000,7.6250,14.9091,36.4583
168,2013/06/15 00:00:00,30.6250,15.5000,8.9167,6.0833,2.6383,21.4458,-99999.0000,7.0000,9.6957,13.5217,2.7391,11.1250,-99999.0000,3.2000,-99999.0000,8.2500,-99999.0000,3.6667,10.3750,22.3750
169,2013/06/16 00:00:00,30.0833,15.2083,10.4167,9.6250,5.8404,19.8408,-99999.0000,6.1739,14.8333,-99999.0000,5.7917,14.0417,9.2353,10.7917,-99999.0000,11.8750,-99999.0000,5.2083,11.3478,26.0000
170,2013/06/17 00:00:00,32.5000,16.5000,9.7500,8.5833,6.3565,18.4713,-99999.0000,7.2500,-99999.0000,15.7826,6.5833,12.4583,6.4091,8.1667,-99999.0000,10.3333,-99999.0000,4.7917,9.5417,30.2500
171,2013/06/18 00:00:00,31.1739,18.2727,9.0435,6.2727,6.1404,19.5396,-99999.0000,10.4167,8.2941,17.4167,8.0000,13.1667,-99999.0000,4.9524,-99999.0000,13.5417,-99999.0000,5.5833,10.2500,36.4783
172,2013/06/19 00:00:00,26.5833,22.4583,12.0417,9.6667,8.1121,22.5463,-99999.0000,13.0000,17.9583,12.1250,8.8333,14.0000,12.9500,6.4091,-99999.0000,12.6250,-99999.0000,8.9500,10.0833,49.2500
173,2013/06/20 00:00:00,29.7083,20.8333,13.0833,12.6250,10.7221,21.9437,-99999.0000,15.2917,14.8182,16.0000,11.0000,15.2917,11.0417,6.1250,-99999.0000,17.5000,-99999.0000,10.6667,16.0417,2.0000
174,2013/06/21 00:00:00,25.3810,12.0435,9.7083,9.4583,6.6458,18.8496,-99999.0000,8.6250,9.6667,14.3750,5.1250,11.1667,7.8571,5.9524,-99999.0000,9.5833,-99999.0000,5.7500,10.4762,10.0833
175,2013/06/22 00:00:00,29.6250,14.3043,7.9167,7.8261,3.9017,18.5446,-99999.0000,6.7083,7.3333,15.6250,3.1667,10.7500,4.0000,3.7619,-99999.0000,8.8750,-99999.0000,2.9167,9.8696,14.3333
176,2013/06/23 00:00:00,25.4167,11.4167,-99999.0000,7.1250,3.2479,14.9888,-99999.0000,7.5417,9.7083,13.7143,4.0000,9.2083,5.1765,3.1304,-99999.0000,9.8750,-99999.0000,2.5417,9.3478,23.2083
177,2013/06/24 00:00:00,37.3750,26.2174,20.1667,18.2083,10.6942,22.1009,-99999.0000,22.8750,22.3913,20.1250,11.2500,19.2917,11.4286,12.4706,-99999.0000,23.0417,-99999.0000,8.1250,20.2174,31.0417
178,2013/06/25 00:00:00,53.0000,44.6250,36.0000,38.6667,23.6617,32.7117,-99999.0000,46.5000,46.0417,31.5000,30.6250,42.0417,24.8333,30.5417,-99999.0000,41.1667,-99999.0000,19.1667,35.6667,47.7500
179,2013/06/26 00:00:00,40.2083,34.0417,27.0000,28.5000,17.7613,28.8546,-99999.0000,35.2500,34.2917,31.8667,21.6667,30.8333,22.1875,23.0833,-99999.0000,30.9167,-99999.0000,14.9167,27.9565,38.0833
180,2013/06/27 00:00:00,31.3636,25.0833,19.4583,18.7917,13.2983,26.3508,-99999.0000,26.1250,25.9583,22.8947,13.9167,21.1429,14.6087,15.1250,-99999.0000,22.2917,-99999.0000,10.8182,20.0000,32.9167
181,2013/06/28 00:00:00,35.4583,22.1667,18.2917,18.4583,16.6650,27.1863,-99999.0000,24.7083,27.6667,22.7917,14.1667,21.2917,15.4167,14.4167,-99999.0000,23.0417,-99999.0000,10.2083,21.9583,37.2083
182,2013/06/29 00:00:00,41.1250,23.5417,17.7917,16.6250,18.9363,26.4446,-99999.0000,18.9583,-99999.0000,24.5833,13.9583,21.1667,15.8095,14.3333,-99999.0000,22.7500,-99999.0000,9.9167,20.5417,28.9167
183,2013/06/30 00:00:00,33.0500,20.5652,17.2083,17.5417,19.4035,23.9175,-99999.0000,15.0833,21.1364,21.1667,12.1667,18.6250,11.6471,13.2917,-99999.0000,19.2917,-99999.0000,9.7500,19.7917,26.9583
184,2013/07/01 00:00:00,19.8261,10.4500,7.5417,8.4762,-99999.0000,22.0567,-99999.0000,5.7083,10.7500,15.8333,4.1250,11.5417,-99999.0000,5.1250,-99999.0000,8.6250,-99999.0000,4.2727,12.6087,23.7500
185,2013/07/02 00:00:00,28.6500,33.5714,8.9167,8.1667,-99999.0000,22.4133,-99999.0000,7.6250,12.6250,17.6667,5.9583,12.5417,-99999.0000,5.3684,-99999.0000,12.0417,-99999.0000,4.1250,13.0870,26.3333
186,2013/07/03 00:00:00,32.4545,22.4167,10.0417,8.9583,-99999.0000,22.3696,-99999.0000,10.5417,12.8333,17.7500,6.9583,13.9583,-99999.0000,4.6364,-99999.0000,15.1667,-99999.0000,5.4706,13.2083,23.0833
187,2013/07/04 00:00:00,30.3810,20.9167,10.8750,9.5714,-99999.0000,22.6242,-99999.0000,13.9167,15.2500,14.5833,10.0417,12.1429,10.1304,6.0833,-99999.0000,14.5417,-99999.0000,7.2917,13.3750,24.4583
188,2013/07/05 00:00:00,29.2083,19.3750,9.8333,9.2174,11.2529,21.7604,-99999.0000,12.2500,14.6667,14.2083,8.5833,11.7500,10.2500,4.3810,-99999.0000,13.4583,-99999.0000,6.8333,11.0417,26.2917
189,2013/07/06 00:00:00,20.2500,12.2917,7.1667,5.9091,9.3838,-99999.0000,-99999.0000,10.0000,11.2917,13.2917,5.6667,10.0833,5.7500,3.7500,-99999.0000,10.0000,-99999.0000,4.5000,9.1304,25.2500
190,2013/07/07 00:00:00,21.9583,10.7391,4.9167,5.1000,8.0854,-99999.0000,-99999.0000,7.6667,8.7391,10.9167,5.5000,7.9167,4.8750,-99999.0000,-99999.0000,9.7500,-99999.0000,1.7917,8.1818,22.0833
191,2013/07/08 00:00:00,26.7500,14.7500,6.6667,5.6667,-99999.0000,20.9267,-99999.0000,8.3333,9.7391,11.8333,7.1667,9.5833,6.1250,-99999.0000,-99999.0000,10.1250,-99999.0000,3.7917,9.1250,22.9167
192,2013/07/09 00:00:00,27.9130,16.8333,9.0000,7.9545,9.9205,19.5804,-99999.0000,11.2353,11.5417,15.4167,8.7917,13.2500,8.1667,3.3636,-99999.0000,13.5417,-99999.0000,3.9583,11.3913,24.8333
193,2013/07/10 00:00:00,29.4286,21.2917,8.4167,8.2083,10.3896,22.5983,-99999.0000,12.7083,11.5652,13.1667,9.0417,11.7083,9.4167,-99999.0000,-99999.0000,13.1667,-99999.0000,6.1667,14.1739,29.1250
194,2013/07/11 00:00:00,32.6522,23.3333,9.4583,10.5417,11.7163,21.5800,-99999.0000,15.1250,14.8421,15.9583,11.3333,15.7917,10.9583,7.4167,-99999.0000,13.8750,-99999.0000,7.0417,11.0833,30.6250
195,2013/07/12 00:00:00,32.2917,32.3636,18.8750,22.0833,25.8408,32.1171,-99999.0000,26.3333,32.0000,22.2083,22.0833,25.3750,32.3333,30.5417,-99999.0000,27.0455,-99999.0000,24.9524,30.1667,48.8333
196,2013/07/13 00:00:00,35.7500,30.1667,22.0000,23.5417,25.1604,31.8400,-99999.0000,27.0417,31.6667,25.5833,22.6250,26.7500,27.5417,26.4783,-99999.0000,27.0833,-99999.0000,18.7500,27.5000,45.2917
197,2013/07/14 00:00:00,22.7917,21.2381,7.6667,7.9167,11.5183,21.0100,-99999.0000,9.8750,12.2500,10.0000,5.2500,10.5000,6.0000,4.8333,-99999.0000,9.8333,-99999.0000,5.0417,6.1667,26.5000
198,2013/07/15 00:00:00,28.9167,19.6000,9.7917,7.4583,11.8550,24.3079,-99999.0000,8.2083,10.2353,14.9524,7.4737,12.2083,5.3478,3.2000,-99999.0000,10.0833,-99999.0000,4.9167,14.9000,20.5417
199,2013/07/16 00:00:00,27.1667,17.7500,9.2083,7.1818,9.6208,24.2871,-99999.0000,9.4167,8.9000,17.0435,4.5417,12.3333,4.0455,2.6667,-99999.0000,11.2500,-99999.0000,4.3333,12.7391,22.2609
200,2013/07/17 00:00:00,28.1250,20.8824,8.0417,6.1667,10.9846,22.3921,-99999.0000,5.8750,5.2222,13.8750,3.6250,9.5000,-99999.0000,2.9444,-99999.0000,7.5833,-99999.0000,2.7083,10.1304,25.2083
201,2013/07/18 00:00:00,36.9583,24.4583,15.4444,13.6250,17.5858,27.6250,-99999.0000,13.3333,16.5455,21.1000,9.7500,16.9583,-99999.0000,13.1250,-99999.0000,20.4211,-99999.0000,10.4583,19.2381,28.2917
202,2013/07/19 00:00:00,31.3000,17.2917,9.4167,8.3636,10.9612,21.8738,-99999.0000,5.7083,10.2083,17.0417,4.6667,12.1250,-99999.0000,5.7083,-99999.0000,8.8636,-99999.0000,3.5417,7.9167,21.6667
203,2013/07/20 00:00:00,33.9167,13.6522,8.8333,7.6087,10.0771,21.0742,-99999.0000,9.9167,11.3333,18.0000,3.9583,11.9167,-99999.0000,3.7778,-99999.0000,10.6667,-99999.0000,2.9167,10.5833,19.5417
204,2013/07/21 00:00:00,27.7917,13.3750,10.6250,9.6667,13.5667,21.5667,-99999.0000,8.2500,11.7917,16.2917,5.2917,12.3333,-99999.0000,6.1667,-99999.0000,11.2917,-99999.0000,4.9583,9.2500,21.5000
205,2013/07/22 00:00:00,28.0000,14.4167,9.6250,8.0833,9.6117,11.5124,-99999.0000,6.5417,11.8333,17.7917,4.5000,11.4167,-99999.0000,6.4091,-99999.0000,9.5833,-99999.0000,3.7500,9.4167,20.7083
206,2013/07/23 00:00:00,27.2917,12.9583,8.2917,7.0455,11.1400,10.4850,-99999.0000,8.3333,8.9167,16.7917,3.2917,10.4167,-99999.0000,3.7500,-99999.0000,8.5000,-99999.0000,2.0833,9.6667,-99999.0000
207,2013/07/24 00:00:00,27.3333,15.0417,7.7500,5.9130,9.4437,9.3442,-99999.0000,7.0000,7.1667,16.4167,3.4167,10.5417,-99999.0000,-99999.0000,-99999.0000,8.7917,-99999.0000,2.4783,9.3182,20.4500
208,2013/07/25 00:00:00,26.4286,16.5000,7.5417,6.0000,10.6275,8.8558,-99999.0000,8.6250,11.2500,17.0417,3.8750,11.5833,-99999.0000,2.7333,-99999.0000,11.1250,-99999.0000,2.2500,9.8000,23.5000
209,2013/07/26 00:00:00,26.2083,15.5833,7.2083,5.7500,13.6171,8.0900,-99999.0000,10.0833,12.0833,15.3333,3.3333,10.5417,-99999.0000,2.7000,-99999.0000,11.6250,-99999.0000,2.4167,9.5833,25.6957
210,2013/07/27 00:00:00,28.4167,14.5000,7.3333,7.2500,15.1162,9.4642,-99999.0000,8.8333,12.4583,15.8750,5.2917,12.3333,-99999.0000,4.3000,-99999.0000,13.2500,-99999.0000,2.7917,9.9583,27.9524
211,2013/07/28 00:00:00,27.8333,13.1667,9.0417,8.6667,20.1742,10.1208,-99999.0000,7.9167,11.5833,14.9167,6.1250,12.2500,-99999.0000,6.9583,-99999.0000,11.3333,-99999.0000,5.3750,9.0870,28.5833
212,2013/07/29 00:00:00,30.4583,19.3478,11.1250,8.4706,26.2533,13.8904,-99999.0000,10.3750,11.8333,17.0000,9.0417,13.0000,-99999.0000,-99999.0000,-99999.0000,17.5417,-99999.0000,6.0833,10.2500,26.5000
213,2013/07/30 00:00:00,27.1667,15.2500,11.0833,10.2609,62.0129,21.6079,-99999.0000,11.6250,10.2500,16.0417,5.9583,13.1250,-99999.0000,5.0417,-99999.0000,16.7083,-99999.0000,8.0833,10.7826,26.2500
214,2013/07/31 00:00:00,23.4444,20.5263,9.0417,8.6667,12.4620,14.1300,-99999.0000,6.2083,8.9583,15.2917,3.9167,9.8333,-99999.0000,5.0435,-99999.0000,8.8750,-99999.0000,3.2083,6.1250,22.3043
215,2013/08/01 00:00:00,26.2083,15.7333,10.1250,10.1250,5.4763,15.8829,-99999.0000,8.3750,11.5833,17.1667,4.7917,11.2500,-99999.0000,7.3750,-99999.0000,11.0833,-99999.0000,4.2917,7.3333,26.2609
216,2013/08/02 00:00:00,28.4583,17.0000,9.6667,9.8261,5.5796,15.0454,-99999.0000,10.2500,11.5000,17.1667,4.1667,13.9130,-99999.0000,7.6667,-99999.0000,11.0833,-99999.0000,4.3750,9.5652,25.5833
217,2013/08/03 00:00:00,34.9583,19.5333,12.0000,12.0417,7.2717,18.2096,-99999.0000,10.7917,14.6250,20.4167,5.7083,18.9583,-99999.0000,7.5417,-99999.0000,16.4583,-99999.0000,4.0833,16.0000,25.0435
218,2013/08/04 00:00:00,32.0833,16.0500,13.0417,10.4583,8.6884,12.4250,-99999.0000,13.3750,14.3333,19.6667,11.7500,22.0417,-99999.0000,5.2083,-99999.0000,13.0417,-99999.0000,3.7500,9.0000,30.6667
